130305731|118716543|SISTER VICTIM ABUSE PLEAS|1477782000000
130305731|118036868|Driver of kids' bus 3 times the limit|1476140400000
130258062|128333883|<strong>ARSENAL PLAYERRATINGS </strong>|1502060400000
130258062|118215256|<strong>Theo: This game was crazy </strong>|1476572400000
130367678|122087480|<strong>Seeyou,bye... Ohhi!... </strong>|1486339200000
130367678|120188848|Perfect festive party fashion|1481328000000
130367678|118017743|<strong>Contents </strong>|1476572400000
130381249|128740732|<strong>It's still a case of jobs for the boys </strong>|1503097200000
130381249|118247490|JOBS SNUB FOR YOUNG WOMEN|1476658800000
130381249|117992553|Women's work joy|1476054000000
130175939|128309903|<strong>JS..PS </strong>|1501974000000
130175939|118723515|JS..PS rt- If you're looking [...]|1477782000000
130175939|118474497|<strong>You can be pretty in pink this autumn </strong>|1477177200000
130175939|118224950|JS..PS|1476572400000
130369187|120208514|SHRIMPERS SO WORTHY|1481414400000
130369187|118501990|<strong>MK Dons......0 Southend......3 </strong>|1477263600000
130369187|118314107|Nads terrific|1476831600000
130301378|128515295|<strong>UBER ROW ON BOARD </strong>|1502492400000
130301378|120357013|<strong>TECH KING AIDS PRES </strong>|1481760000000
130301378|118687874|Drivers in Uber win|1477695600000
130301378|118153204|ASHLEY'S 2ND BOSS QUITS JOB|1476399600000
130333011|118498333|<strong>Bob still silent on Nobel prize win </strong>|1477263600000
130333011|118241905|<strong>NOBEL PRIZE CHUMPS </strong>|1476658800000
130333011|117985361|<strong>JUAN FOR ANOTHER WINNER? </strong>|1476054000000
130193012|128132132|PETER CROUCH cleared [...]|1501542000000
130193012|120467143|Crouch is only one for Moyes|1482019200000
130193012|118518798|PETER ODEMWINGIE has joined [...]|1477350000000
130193012|118279637|<strong>NEW ORDER's PETER [...] </strong>|1476745200000
130177946|119958211|SOUTHAMPTON conceded as many goals [...]|1480809600000
130177946|118462898|BURNLEY have not conceded more [...]|1477177200000
130177946|118223539|HUDDERSFIELD to beat Sheff Wed [...]|1476572400000
130379881|120195409|HOT SPOT IT'S 20°C [...]|1481328000000
130379881|118723478|hot spot IT'S 25°C IN [...]|1477782000000
130379881|118225251|<strong>hot spot IT'S 22°C IN [...] </strong>|1476572400000
130192792|128787867|34 PREMIERSHIP games ended 1-1 [...]|1503270000000
130192792|118251300|PREMIERSHIP games without a win [...]|1476658800000
130192792|118073043|THE last Scottish Premiership programme [...]|1476226800000
130220908|120691843|<strong>MOY WORD </strong>|1482710400000
130220908|118038447|THE Sun Bets|1476140400000
130172481|119938934|Lecky treble not enough|1480723200000
130172481|118468134|Ard to beat|1477177200000
130172481|118222495|LYTTLE MARGINS|1476572400000
130172481|117985210|A happy surprise for Oran|1476054000000
130209639|122314417|11pm Terminator 2 [...]|1486857600000
130209639|122065197|10pm Terminator 2 [...]|1486252800000
130209639|120434784|Arnie cast in new role|1481932800000
130209639|118153943|PM VOW ON ROCK Theresa [...]|1476399600000
130332050|120063127|Tuohy to be right at home in Bristol|1481068800000
130332050|118466206|Golden oldie Wil|1477177200000
130332050|118234198|<strong>SIGN on barber's in Bristol [...] </strong>|1476658800000
130198277|118483695|<strong>Annual Gunners Misery? </strong>|1477263600000
130198277|118222955|GUNNERS FIRING|1476572400000
130292992|128759211|<strong>MEL B'S EX EDDIE HELPS IN DIVORCE </strong>|1503183600000
130292992|122492703|<strong>AYDA FIELD is always oversharing [...] </strong>|1487289600000
130292992|120800079|TV's the one, Rob|1483056000000
130292992|119955583|OH, OH, OH DEAR, AYDA|1480809600000
130292992|118359671|<strong>IT'S GOBBY WILLIAMS </strong>|1476918000000
130292992|118108938|Summit's up on Sugar Loaf..it's Mel Gibson|1476313200000
130380344|128738932|<strong>10 BEST DEALS</strong>|1503097200000
130380344|128512016|10 BEST DEALS|1502492400000
130380344|118484800|THE BEST FREEBIES|1477263600000
130380344|117984251|MY WINTER WARMERS|1476054000000
130385802|129052444|<strong>PRICE WAR </strong>|1503961200000
130385802|118474502|Kre vo KATIE Price and [...]|1477177200000
130385802|118026325|7pm Rebecca White arrives in [...]|1476140400000
130308376|119928987|SICKNOTE COP SELLS THREESOMES|1480723200000
130308376|118110429|Golly jibe PC let-off|1476313200000
130228699|121919076|Storm as fracking debate is launched|1485907200000
130228699|120780802|JAN FACES BAN FOR 'SCRATCH'|1482969600000
130228699|120146752|Cellino hit by FA ban|1481241600000
130228699|118735831|Ban call on intern|1477872000000
130228699|118270579|As lifelong Green, I'm convinced fracking's the ONLY solution to energy problems|1476745200000
130268357|122062293|<strong>SUNDIAL </strong>|1486252800000
130268357|118143190|SUNDIAL|1476399600000
130178525|120021182|l Andy Parsons announces Peak Bulls**t [...]|1480982400000
130178525|118471449|<strong>Inside Britain's best-selling Sunday paper </strong>|1477177200000
130178525|118280134|Tom: We'll take Dubs|1476745200000
130199795|122830736|<strong>LA LA A ENGLAND </strong>|1488153600000
130199795|122578054|LA LA MAND|1487548800000
130199795|118721974|<strong>£18m La-sell </strong>|1477782000000
130199795|118462748|CRUZING ON|1477177200000
130199795|117995372|CHINA'S LA LA LAND|1476054000000
130343209|118073104|<strong>WHAT A SLO BLOW </strong>|1476226800000
130369881|118461839|Treasury slapped|1477177200000
130369881|118008164|8pm The agenda UTV [...]|1476486000000
130270340|128564553|<strong>DOYLE FAMILY </strong>|1502665200000
130270340|122251710|OCI'S KEANE EDGE|1486684800000
130270340|120104582|Kev hasn't gone away|1481155200000
130270340|118650325|CANNIBAL KILLER 'FREE IN TWO YEARS'|1477609200000
130270340|118308211|<strong>KEANE frontman [...] </strong>|1476831600000
130270340|117992346|<strong>Duffy's circus defending to blame for goal </strong>|1476054000000
130219441|122614428|<strong>Model VOGUE WILLIAMS, [...] </strong>|1487635200000
130219441|118501207|<strong>VOGUE GAVE IT WELLY </strong>|1477263600000
130219441|118068298|<strong>Model Vogue is Foxy's lady </strong>|1476226800000
130186097|128335398|HOL LOT OF JESY|1502060400000
130186097|120491056|<strong>LITTLE MIX LEIGH WHACKED IN FACE        </strong>|1482105600000
130186097|119967647|Do you like my Top Gear?|1480809600000
130186097|117999123|<strong>LEIGH-ANNE PINNOCK wasn't keen on [...] </strong>|1476054000000
130226578|118149858|<strong>WITH gas and electricity prices [...] </strong>|1476399600000
130176718|129013861|<strong>GROUCHY </strong>|1503874800000
130176718|128561449|Hughes are you kidding?|1502665200000
130176718|120467143|Crouch is only one for Moyes|1482019200000
130176718|118732369|<strong>WILF OUT TO HAUNT SWANS </strong>|1477872000000
130176718|118448501|<strong>ALLEN'S KEY FOR HUGHES </strong>|1477090800000
130176718|118221746|Hero Allen a bright Spark|1476572400000
130344168|129086844|Cold Feet a 'saviour'|1504047600000
130344168|122863083|Cold and wet feet|1488240000000
130344168|118459253|9pm Cold Feet [...]|1477177200000
130344168|118271375|NO COLD FEET FOR ITV SHOW|1476745200000
130344168|118096371|<strong>CELEBRATE MIKE'S LIFE </strong>|1476313200000
130342245|118244401|<strong>ANDREX SHEETS STORM </strong>|1476658800000
130220835|122292259|Threat of tariff cap to tackle Big Six|1486771200000
130220835|120275437|NO HAM'S LAND|1481587200000
130220835|118250957|<strong>Hammond 'quit threat' over exile' </strong>|1476658800000
130220835|118032122|<strong>POWER PRICES SET TO SURGE SU </strong>|1476140400000
130369763|120658895|Riot lags stormed|1482537600000
130369763|120481526|<strong>RIOT & WRONG </strong>|1482105600000
130369763|118348812|Hamster riot let-off|1476918000000
130369763|118108952|€3.5m for damage in labour|1476313200000
130331837|120021182|l Andy Parsons announces Peak Bulls**t [...]|1480982400000
130331837|118355447|Follow me on Twitter: @danwootton [...]|1476918000000
130331837|118061161|SIR ROD, YOU WEAR IT WILL|1476226800000
130293571|129078886|Pages DAILY Summer fashion awards [...]|1504047600000
130293571|128430308|Landlord wanted PAGES DAILY 38 [...]|1502319600000
130293571|122155146|<strong>Can you guess our secret jobs? </strong>|1486512000000
130293571|120145549|<strong>MARTIN HIT BY HEALTH SCARE </strong>|1481241600000
130293571|118744445|SHELL SCARE|1477872000000
130293571|118267922|OIL COPTER SCARE|1476745200000
130293571|118030193|134 new tech jobs|1476140400000
130344285|119898168|BALE OUT|1480636800000
130344285|117993867|<strong>Coleman boys get real slap </strong>|1476054000000
130349732|122129226|DUN LAOGHAIRE RATHDOWN COUNTRY[...]|1486425600000
130349732|120772649|Injured in rink invite|1482969600000
130349732|120149191|DUN LAOGHAIRE RATHDOWN[...]|1481241600000
130349732|118066896|DUN LAOGHAIRE RATHDOWN[...]|1476226800000
130172851|120769635|THERE is no Premier League [...]|1482969600000
130172851|118150558|<strong>POCH US GO </strong>|1476399600000
130342466|120103057|Husband killed Alz wife with bed lamp|1481155200000
130342466|118257019|TLC 9pm Too Ugly [...]|1477090800000
130342466|118234354|<strong>GOOD, THE DAD &THE UGLY </strong>|1476658800000
130382542|128994967|Brad Pitt in nude 'inspired Shania'|1503788400000
130382542|128470667|NIALL HORAN conquered the pop [...]|1502406000000
130382542|118652542|LABOUR COST|1477609200000
130382542|118215160|JEZ HATE FAIL|1476572400000
130382542|118033629|<strong>Labour needs to get a united front </strong>|1476140400000
130384475|122578905|FORMER boss of Argentina Marcelo [...]|1487548800000
130384475|120316277|Meet my Messi-ah|1481673600000
130384475|118115031|THURSDAY THROWBACK|1476313200000
130345254|121967846|SUBWAY TO GO|1485993600000
130345254|118472974|Second suspect item find|1477177200000
130345254|118149433|TRADE CENTER TOT The first [...]|1476399600000
130165866|122074391|T2 Kelly's set jitters over film love Ew|1486252800000
130165866|120848708|Ewan ad shoot hell|1483142400000
130165866|118566939|T2 Ewan: I got a bit behind on my Rents|1477436400000
130165866|118032311|MUZZA: EW CAN PLAY ME|1476140400000
130193015|128306878|Stevenson sinks Gala|1501974000000
130193015|122807625|<strong>Students' comeback a class act </strong>|1488067200000
130193015|120467840|<strong>It's a strip show for Whitehill </strong>|1482019200000
130193015|118724426|<strong>Kilby are on top of the world </strong>|1477782000000
130193015|118223322|<strong>Annandale hammered by holders </strong>|1476572400000
130193015|117991847|<strong>United to focus on own fight </strong>|1476054000000
130331827|118564690|THE THRONES OF BATTLE|1477436400000
130331827|118104424|<strong>WEDDING SCAMMER </strong>|1476313200000
130174253|120277963|GUIDE TO ALL THE MIDWEEK PREM ACTION|1481587200000
130174253|118677584|<strong>Soccer Staturday </strong>|1477695600000
130174253|118181596|<strong>Soccer Staturday </strong>|1476486000000
130197958|128165525|free €5 Matched Bet|1501628400000
130197958|120624042|free £5 matched bet|1482451200000
130197958|120313018|free £5 matched bet|1481673600000
130197958|118370182|£5 Matched Bet|1476918000000
130197958|118203691|<strong>£5 MATCHED BET CRYSTAL PALACE V WEST HAM </strong>|1476486000000
130260406|118643630|9pm Lady Alex and Hooten [...]|1477609200000
130260406|118069146|Alex got so Mads|1476226800000
130198139|122341491|FINN Jari-Matti Latvala [...]|1486944000000
130198139|118646736|Don grip on Miss Finland|1477609200000
130198139|118022337|Gym fury heart risk|1476140400000
130191602|118611960|I spent £11k to get my dream body|1477522800000
130191602|118071088|I DIDN'T BIN THE BODY OF MY PAL|1476226800000
130194491|128439122|Atta Roy!|1502319600000
130194491|120443235|<strong>We need the fans' help to make this Fortress Windsor </strong>|1481932800000
130194491|117984995|<strong>Carroll stinger </strong>|1476054000000
130270546|128798071|<strong>School of thought </strong>|1503702000000
130270546|120011645|NEW Sky Living 9pm Elementary [...]|1481328000000
130270546|118219125|8pm The School That [...]|1476572400000
130304127|122614760|PEOPLE CHANGE AS THEY GET OLD|1487635200000
130304127|121927345|<strong>NOT TONIGHT, DEAR ...I'VE GOT BEDACHE </strong>|1485907200000
130304127|120231337|<strong>LONELY CANCER KILLER </strong>|1481500800000
130304127|118404606|2 DIET COKES A DAY ALERT|1477004400000
130304127|117991886|UK eyes jobs here|1476054000000
130270382|121973071|<strong>Brennan's bred for big days </strong>|1485993600000
130270382|120517155|<strong>YOU CAN'T IGNORE 150,000 </strong>|1482192000000
130270382|119963360|Brennan 'changed the face of politics'|1480809600000
130270382|118450049|Brennan still out for Drogs|1477090800000
130270382|118148496|Dublin on course for battle Royal|1476399600000
130346856|120808955|Usain Bolt wants to be [...]|1483056000000
130346856|119937183|USAIN BOLT admits he will [...]|1480723200000
130346856|118367288|Shock exit for Meeke as Breen stays clean|1476918000000
130346856|118112732|POO GRUNT SHOCK|1476313200000
130177521|118196541|Coolio on pistol rap|1476486000000
130349734|122129226|DUN LAOGHAIRE RATHDOWN COUNTRY[...]|1486425600000
130349734|120693446|Tribute TOCAITRIONA|1482710400000
130349734|119893520|DUN LAOGHAIRE[...]|1480636800000
130349734|118406659|DUN LAOGHAIRE[...]|1477004400000
130349734|118066896|DUN LAOGHAIRE RATHDOWN[...]|1476226800000
130332913|128531048|CIVIL UNREST ON CIVIL WAR|1502578800000
130332913|118105024|MAY BREXSPLIT|1476313200000
130330619|119942778|<strong>Cheers Boston.. it was a belter </strong>|1480723200000
130330619|118570294|PREVIOUS promotions won by Drogheda, [...]|1477436400000
130330619|118406981|Sitcom in US move|1477004400000
130330619|118213567|Leap kids roof fears|1476572400000
130309720|122062608|<strong>MUM IDOL 2017 </strong>|1486252800000
130309720|117983915|Dear Deidre MY mum cries [...]|1476054000000
130380215|120801236|<strong>SIDEMEN: THE BOOK </strong>|1483056000000
130380215|120384524|Lollipop lady told: Stop kid high-five|1481846400000
130380215|118113759|<strong>She's rolling in the D.C </strong>|1476313200000
130194182|128360224|CORBYN SHAME|1502146800000
130194182|128137323|CHANCELLOR BREX-WRECKER OF THE|1501542000000
130194182|122799324|UNION OVERDUES|1488067200000
130194182|120742302|<strong>Obama forgets Corbyn </strong>|1482883200000
130194182|118022444|Jeers for Corbyn|1476140400000
130228763|128580562|<strong>APPY WITH UBER </strong>|1502751600000
130228763|120543887|UBER STILL LOSER|1482278400000
130228763|118687874|Drivers in Uber win|1477695600000
130228763|118020304|<strong>UBER PAYS JUST £400k BRIT TAXES </strong>|1476140400000
130377637|129038117|Sun A FATHER and son [...]|1503961200000
130377637|120218624|Dear Deidre I AM heartbroken [...]|1481414400000
130377637|118406371|<strong>STRESSED SON FINDS DAD VISITS TOO MUCH </strong>|1477004400000
130377637|118069124|<strong>Dear Deidre MY father has [...] </strong>|1476226800000
130260418|122406021|Potter to Playboy|1487116800000
130260418|118274765|'Trump a gent', say Playboy twins, 53|1476745200000
130260418|118056600|<strong>JEALOUS AFTER HIS SEXY PAST </strong>|1476226800000
130192383|128933470|<strong>DONS HIT US FOR SIX LAST TIME.. NOW THEY ARE EVEN BETTER</strong>|1503615600000
130192383|128506925|'NORMAL BIRTH' CAMPAIGN AXED|1502492400000
130192383|118471646|SMEAR CAMPAIGN A woman who [...]|1477177200000
130192383|118198451|PARTICK TH v HAMILTON|1476486000000
130332969|122449709|Prince in museum ivory row|1487203200000
130332969|120711922|Ivory and crocodile heads in seizures|1482796800000
130332969|118518734|MP Zac quit vow|1477350000000
130332969|118073024|<strong>Kara's a Bony Bhoy </strong>|1476226800000
130300892|121913547|<strong>CHUNG OUT TO DRY BY MARKS </strong>|1485907200000
130300892|120840253|bi bit TOYS R US [...]|1483142400000
130300892|118199023|bi bit EMMA STONE [...]|1476486000000
130342753|120543880|£680M FOR MAKER OF NEW FIVER|1482278400000
130342753|118109088|Fiver fob-off|1476313200000
130194884|128999812|Rangers win Andy|1503788400000
130194884|128517424|<strong>We're not playing Man United </strong>|1502492400000
130194884|120278656|Top pick Matthew pulls out|1481587200000
130194884|118222363|Callaghan's case in point|1476572400000
130194884|117985194|<strong>Tagg takes heart from latest loss </strong>|1476054000000
130174814|128543900|IT'S A GAG FOR WAG|1502578800000
130174814|120313018|free £5 matched bet|1481673600000
130174814|118716231|CRYSTAL PALACE have failed to [...]|1477782000000
130174814|118203691|<strong>£5 MATCHED BET CRYSTAL PALACE V WEST HAM </strong>|1476486000000
130343861|128161451|NOW LIAM HATES U2|1501628400000
130343861|120658720|Liam sick kids' gifts|1482537600000
130343861|120186083|LIAM RAPS LOUIS FOR CHERYL RANT|1481328000000
130343861|119969073|<strong>ALL WORK NO BABE FOR LIAM </strong>|1480809600000
130343861|118494127|RAF and READY|1477263600000
130343861|118219506|CHERYL DIVORCE THIS WEEK|1476572400000
130166688|128531934|2.45pm Sunday Game Live [...]|1502578800000
130166688|120520832|PTHE FAI have been hit [...]|1482192000000
130166688|120278005|FAI bring in coach card|1481587200000
130166688|118719508|8pm Artic Live [...]|1477782000000
130166688|118008213|LIVE BT Sport 2 7.30pm [...]|1476486000000
130218981|122586711|It pays to be not so attractive at work|1487548800000
130218981|120423067|Stab girl IS videos|1481932800000
130218981|118496318|I'VE HIT A BUMP IN ROAD|1477263600000
130218981|118200886|Found a good reason to play|1476486000000
130253025|122295381|<strong>LETTUCE TRY DIY </strong>|1486771200000
130253025|120774979|<strong>OBE? THAT'S POSH </strong>|1482969600000
130253025|120191617|POSH 'N BAGS|1481328000000
130253025|118515227|<strong>BEAT THE TREAT </strong>|1477350000000
130253025|118248470|<strong>I lost a stone in divorce ...it was handy in role as Cruella... </strong>|1476658800000
130253025|118029026|<strong>'Healthy' snack myth exposed </strong>|1476140400000
130209013|118008347|7.30pm coronation Street Stv ITV [...]|1476486000000
130342184|129016882|This isn't an X Factor vote, Charles WILL be king.. and he'll be great|1503874800000
130342184|128564723|PRINCE Charles seems pensive at [...]|1502665200000
130342184|128160702|10pm Prince Charles and Camilla [...]|1501628400000
130342184|121970668|Is it a King Charles spaniel?|1485993600000
130342184|120178022|ANGEL FISH A power cut [...]|1481328000000
130342184|118322519|CHARLES ON THE BATTER|1476831600000
130342184|118150891|<strong>'FUEL LAUNDER GANGS WIPED OUT' </strong>|1476399600000
130268113|118744440|<strong>Del of an audience for Fools </strong>|1477872000000
130268113|118359955|<strong>JOANNE'S DRESSED TO KILL </strong>|1476918000000
130268113|118138696|TONIGHT'S PICKS|1476399600000
130199571|128920478|Working with Tom Cruise is amazing, he's force of nature|1503615600000
130199571|122645415|<strong>HAN NOT SO SOLO </strong>|1487721600000
130199571|118500050|Glover is Lando in Solo film spin-off|1477263600000
130199571|118318426|Gleeson bear flick|1476831600000
130199571|118113245|<strong>Star Wars door hit Ford 'like guillotine' </strong>|1476313200000
130221616|120442906|<strong>GET A ROOMS </strong>|1481932800000
130221616|118217762|STYLISH ROOMS & BARS AT [...]|1476572400000
130221616|117984588|Vultures' Irish prey|1476054000000
130006408|128378028|SAT & DIG|1502578800000
130006408|120499127|Sky Cinema Premiere 1.30pm The [...]|1482537600000
130006408|120191119|FILM Sky Cinema Premiere [...]|1481328000000
130006408|119749830|Sky Cinema Premiere 6.15pm God's [...]|1480723200000
130006408|118257029|Sky Sports 1 3.30pm [...]|1477090800000
130383584|120592653|GYM SIR'S SECRET ROMPS WITH PUPIL, 16|1482364800000
130383584|119956226|<strong>SEX MISS IS FREE TO WED </strong>|1480809600000
130383584|118614397|TEACHER ROMP TEEN ROBBED ME|1477522800000
130383584|118099460|<strong>Love bite exposes lesbian teacher's pupil fling </strong>|1476313200000
130184358|120092028|<strong>On your Marks </strong>|1481155200000
130184358|118695584|<strong>Designer H& M</strong>|1477695600000
130184358|118066724|<strong>EMPTY POCKETS </strong>|1476226800000
130175729|122321353|<strong>Goodwillie EX IS HOT FOR LOVE Island </strong>|1486857600000
130175729|122098617|BAILEY'S FURY AT MURDER CHARGE|1486339200000
130175729|120012865|Amy's in Barb role|1480982400000
130175729|118558306|<strong>BEN'S IRON PLAN </strong>|1477436400000
130175729|118211065|<strong>I really want to play a villain... I'd love to be in X-Men </strong>|1476572400000
130175729|118032311|MUZZA: EW CAN PLAY ME|1476140400000
130341013|120066498|Sport NEWCASTLE duo Jonjo Shelvey [...]|1481068800000
130341013|119863832|Race rap is left on Shelv|1480550400000
130341013|118221270|TYNE LORD|1476572400000
130371401|128975620|CREDIT CARDS|1503702000000
130371401|128501076|CREDIT CARDS|1502492400000
130371401|128268708|CREDIT CARDS|1501887600000
130371401|122533633|CREDIT CARDS|1487376000000
130371401|122050162|CREDIT CARDS|1486166400000
130371401|118210786|<strong>Tell your provider to take a hike </strong>|1476572400000
130209799|118731013|lNOT sure if you have [...]|1477872000000
130209799|118008122|<strong>RICH PICKINGS </strong>|1476486000000
130199621|121996070|<strong>The sun and The Sun...I love it </strong>|1486080000000
130199621|118196175|I MADE £3k DOING GAY PORN, I BLEW THE LOT|1476486000000
130199621|117983913|I CRY FOR HOURS OVER MY CAM GIRL|1476054000000
130179052|118104934|BAD GPs PUT 800K AT RISK|1476313200000
130172571|120264169|<strong>NO HAM'S LAND  </strong>|1481587200000
130172571|118609290|<strong>Fox risks wrath on pre-deal </strong>|1477522800000
130172571|118151689|QUICKIE DIVORCE|1476399600000
130172553|128402744|RUTH HURTS|1502233200000
130172553|118652924|Ruth tops gong poll|1477609200000
130172553|118324336|Woolfe in Tory talks|1476831600000
130199650|122451780|NO STRINGS ATTACHED|1487203200000
130199650|122295589|NO STRINGS ATTACHED|1486771200000
130199650|120693567|NO STRINGS ATTACHED|1482710400000
130199650|118315194|NO STRINGS ATTACHED|1476831600000
130199650|118066764|NO STRINGS ATTACHED|1476226800000
130384455|128439760|<strong>Alfredo is great for Gers </strong>|1502319600000
130384455|120742448|Murphy has hope at Cardiff|1482883200000
130384455|119990009|<strong>Cove weren't carried away at party night </strong>|1480896000000
130384455|118406680|HE HASN'T GOT LONG|1477004400000
130384455|118118861|<strong>Daryl in a different league to rest </strong>|1476313200000
130334555|128593144|HEASLIP'S WED PICS|1502751600000
130334555|120629287|PICS IN BLANKETS The average [...]|1482451200000
130334555|118484366|<strong>THE SWINGING DETECTIVE </strong>|1477263600000
130334555|118071988|Worker's perv pics|1476226800000
130220144|128620821|Omens' star cast|1502838000000
130220144|122065264|9pm Terry Pratchett: Back [...]|1486252800000
130220144|118069034|<strong>JON BON JOVI [...] </strong>|1476226800000
130345950|118220113|COSTUME COUNSEL The University of [...]|1476572400000
130345950|117992015|Helping others is a way to feel good|1476054000000
130230669|119865910|Taxes & cuts will fund any pay hikes|1480550400000
130230669|118601328|<strong>FEE HIKES ON EUROS </strong>|1477522800000
130230669|118247736|Leccy bill hike fears|1476658800000
130230669|118067371|<strong>BUDGET AT A GLANCE </strong>|1476226800000
130005513|118008329|7pm emmerdale Stv ITV HD: [...]|1476486000000
130226352|118267909|<strong>It's my Call Of Duty to turn Xbox softies into real soldiers </strong>|1476745200000
130226352|118073024|<strong>Kara's a Bony Bhoy </strong>|1476226800000
130186105|118499961|ROBOT PHWOARS|1477263600000
130186105|118115659|Old Firm 'dolls' fan has footie ban lifted|1476313200000
130168685|122803380|LEYTON ORIENT have lost 14 [...]|1488067200000
130168685|122006281|LEYTON ORIENT boss Andy Edwards [...]|1486080000000
130168685|118497693|Hartlepool................ 1 Leyton Orient..........3|1477263600000
130168685|118217309|ALBERTO'S O'S WOES!|1476572400000
130371789|122796553|<strong>BARBADOS is a balmy 29C - check [...] </strong>|1488067200000
130371789|122518362|MAURITIUS is 30C [...]|1487376000000
130371789|119958922|<strong>hot spot IT'S 26C in [...] </strong>|1480809600000
130371789|118214296|<strong>hot spot BARBADOS is 27C [...] </strong>|1476572400000
130220624|118244483|DAVID'S UP FOR LOVE ISLAND|1476658800000
130220624|118073402|<strong>WHERE'S THE MAS-CARA? </strong>|1476226800000
130380881|119943667|LARRY KID MEET HOPE|1480723200000
130380881|118515831|<strong>VODKA BINGE DID THIS TO MY GIRL, 14 </strong>|1477350000000
130380881|118307874|YOU KID-DING?|1476831600000
130293627|122238187|Paedo 4 closer to the boot from UK|1486684800000
130293627|120544503|£200K YR FOR QUICK MARRIAGE|1482278400000
130293627|118219506|CHERYL DIVORCE THIS WEEK|1476572400000
130293627|118020735|STORE'S JIHADI DRIVER SCOOTS|1476140400000
130164721|119981652|HULL have never won a [...]|1480896000000
130164721|118734549|Charlton................................ 1 Chesterfield [...]|1477872000000
130164721|118485795|Gillingham.............................1 Charlton [...]|1477263600000
130164721|118233287|<strong>MyVIEW </strong>|1476658800000
130164721|117989116|48 GEORGIA'S equaliser was the first goal [...]|1476054000000
130305116|129051180|Exercise has baby blues on the run|1503961200000
130305116|118407291|Doctor's orders to exercise|1477004400000
130305116|118113707|<strong>Dear Deidre DEPRESSION [...] </strong>|1476313200000
130345031|122583136|<strong>CHA CHA CHUCKED </strong>|1487548800000
130345031|118609929|<strong>STRICTLY JO'S ACT OF LOVE       </strong>|1477522800000
130345031|118139548|<strong>The Cole War </strong>|1476399600000
130330604|120260726|SHILTON JOINED IN GOALIE MATRIMONY|1481587200000
130330604|118211065|<strong>I really want to play a villain... I'd love to be in X-Men </strong>|1476572400000
130195696|122310956|<strong>SHAMEY OLIVERS </strong>|1486857600000
130195696|118651545|Sun reporter Tony cleared|1477609200000
130195696|118441139|FAKE SHEIK JAILED|1477090800000
130195696|118116438|TESCO FOOD FIGHT|1476313200000
130164345|118314192|Smith fury at pen call|1476831600000
130165115|121956251|KATIE TROLL BAILED|1485993600000
130165115|120840027|KATIE GIVES A FACIAL|1483142400000
130165115|120423502|CRICKET Australia want women [...]|1481932800000
130165115|119943618|Fiery Ben all-clear|1480723200000
130165115|118528942|BANG BANG|1477350000000
130165115|118220997|BANGLADESH'S cricket coach has warned [...]|1476572400000
130165115|117988834|<strong>STOKES SEETHES </strong>|1476054000000
130371363|118152354|GIANTS OF WILDLIFE|1476399600000
130383771|129081871|<strong>CHRIS EUBANK JR is ready [] </strong>|1504047600000
130383771|122049335|<strong>Fight 'n wrong! </strong>|1486166400000
130383771|120630305|Eubank Jr slams spar madness|1482451200000
130383771|120435186|<strong>CHRIS EUBANK JR is fighting [...] </strong>|1481932800000
130383771|119989620|John's our top Gunn|1480896000000
130383771|118311346|<strong>BLEEDING GREAT </strong>|1476831600000
130383771|118071822|<strong>Ricky's Taylor made for Josh </strong>|1476226800000
130385442|118022422|SLOVENIA v ENGLAND WAYNE ON [...]|1476140400000
130177948|118180478|41 DONCASTER'S matches have seen 41 goals [...]|1476486000000
130381085|118030787|Hutch for non-jury court trial|1476140400000
130309376|129122657|<strong>Sun Motors on the move </strong>|1504134000000
130309376|122450343|<strong>PLANET Earthlings bought 84million motors [...] </strong>|1487203200000
130309376|120589622|motors on the move|1482364800000
130309376|118368294|motors on the move|1476918000000
130309376|118109282|motors on the move|1476313200000
130251000|120340082|BUCKFAST MONKS MAKE VAST BUCKS|1481760000000
130251000|120057720|Buckfast thug's jail let-off for bottle hit|1481068800000
130251000|117984308|Mark gets lamped on 350 bottles of Buckfast|1476054000000
130005531|118259120|BBC1|1477177200000
130005531|118046563|BBC2|1476572400000
130172892|118152734|CARDIFF fans could finally have [...]|1476399600000
130331684|122254738|<strong>Mental illness is rampant and we cannot ignore it </strong>|1486684800000
130331684|118270575|<strong>HANGED BIGAMIST BETRAYED WIFE No3 </strong>|1476745200000
130331684|118058556|HAPPY PILLS 'A RISK OF SUICIDE'|1476226800000
130342281|120543887|UBER STILL LOSER|1482278400000
130342281|118682726|30k Uber drivers in jobs win|1477695600000
130342281|118020304|<strong>UBER PAYS JUST £400k BRIT TAXES </strong>|1476140400000
130262469|118391858|<strong>LYDIA: THE WILD GIRL OF PRIDE [...] </strong>|1477004400000
130262469|118190689|Mum, 17, murdered wks after son birth|1476486000000
130254567|128814317|<strong>Kane has gong wild </strong>|1503356400000
130254567|122832856|Hooray Kane|1488153600000
130254567|120809547|Harry will Kane 'em|1483056000000
130254567|119923584|HARRY KANE signed a new [...]|1480723200000
130254567|118735636|Poch not in Harry|1477872000000
130301771|122049525|<strong>Gunners silenced </strong>|1486166400000
130301771|118472294|<strong>GUNNERS SO GUTSY </strong>|1477177200000
130301771|118203621|No doubt we've got Will to win|1476486000000
130301771|117989266|Hen party is starting|1476054000000
130209556|118256636|Sky Sports 2 4.30am Bangladesh [...]|1477090800000
